,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
10,6636,Polkadot,DOT,polkadot-new,393,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,1107846849.8234432,1223070520.1486232,,11,904869778.0,7611813372.435848,,2022-08-17T15:43:00.000Z,8.412053930301392,479553322.46266574,24.7429,0.16808457,-4.17319065,-12.23025058,10.24976135,22.58683502,-18.28110439,9319267447.229311,0.8337,10288535176.05,,2022-08-17T15:43:00.000Z,,,,,,2022-08-17 15:44:44.781582
11,5994,Shiba Inu,SHIB,shiba-inu,399,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,12,,,,2022-08-17T15:43:00.000Z,1.541368530310909e-05,1003617346.9939926,-31.8025,-2.53665038,-2.69533754,24.43293225,31.69983767,97.4842707,27.60690121,8463088592.092543,0.7571,9089990170.93,,2022-08-17T15:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2022-08-17 15:44:44.781582
12,5805,Avalanche,AVAX,avalanche,299,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",720000000.0,284947602.45292944,404229626.49901325,,13,,,,2022-08-17T15:43:00.000Z,26.143461867707867,474177116.355551,13.2975,-0.0647403,-5.27960067,-11.9677315,9.79521746,74.10554896,-17.17318987,7449516779.022942,0.6664,18823292544.75,,2022-08-17T15:43:00.000Z,,,,,,2022-08-17 15:44:44.781582
13,3890,Polygon,MATIC,polygon,459,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",10000000000.0,8042124673.28493,10000000000.0,,14,,,,2022-08-17T15:43:00.000Z,0.8969142846124658,454724532.437782,3.1917,-0.01407049,-4.62454905,-4.14767948,-5.91401931,149.76922628,34.22153059,7213096498.103614,0.6453,8969142846.12,,2022-08-17T15:43:00.000Z,,,,,,2022-08-17 15:44:44.781582
14,4943,Dai,DAI,multi-collateral-dai,1211,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,7207678978.146216,7207678978.146216,,15,,,,2022-08-17T15:43:00.000Z,0.9991198766632139,624755512.9344753,15.3573,0.05551003,-0.07010722,-0.052286,-0.0883574,-0.0747355,-0.25214922,7201335331.673488,0.6441,7201335331.67,,2022-08-17T15:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-08-17 15:44:44.781582
0,1,Bitcoin,BTC,bitcoin,9672,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19124031.0,19124031.0,,1,,,,2022-08-17T15:43:00.000Z,23418.54560414125,30639014058.456577,6.863,0.09401599,-1.87119501,-2.44661464,4.83732836,22.95546326,-22.93230217,447856992108.511,40.059,491789457686.97,,2022-08-17T15:43:00.000Z,,,,,,2022-08-17 15:44:44.781582
1,1027,Ethereum,ETH,ethereum,6008,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,122000712.0615,122000712.0615,,2,,,,2022-08-17T15:43:00.000Z,1832.395889474649,19314175907.575825,16.4364,0.27611863,-2.81566454,-0.49695106,23.08541333,84.52626188,-9.40666068,223553603294.47284,19.9959,223553603294.47,,2022-08-17T15:43:00.000Z,,,,,,2022-08-17 15:44:44.781582
2,825,Tether,USDT,tether,38308,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,67565962655.048164,69158976373.56549,,3,,,,2022-08-17T15:43:00.000Z,1.0000852380516279,52605669618.467186,6.4106,4.98e-05,0.00121393,-0.0268649,0.01885832,0.13116778,0.11454068,67571721846.06124,6.044,69164871349.96,,2022-08-17T15:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-08-17 15:44:44.781582
3,3408,USD Coin,USDC,usd-coin,5774,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,53436646601.040565,53436646601.040565,,4,,,,2022-08-17T15:43:00.000Z,0.999826730225761,6723661691.467954,1.5507,0.00457332,-0.02059419,-0.00236463,-0.0568045,-0.04460107,-0.0773751,53427387645.347916,4.7797,53427387645.35,,2022-08-17T15:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-08-17 15:44:44.781582
4,1839,BNB,BNB,bnb,1069,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",200000000.0,161337261.09,161337261.09,,5,,,,2022-08-17T15:43:00.000Z,306.9967746231325,1058682896.7622083,5.1665,0.11448242,-2.63581412,-8.20088213,17.14840945,53.67262016,-0.09644373,49530018781.16022,4.431,61399354924.63,,2022-08-17T15:43:00.000Z,,,,,,2022-08-17 15:44:44.781582
5,52,XRP,XRP,xrp,798,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,49377587823.0,99989361309.0,,6,,,,2022-08-17T15:43:00.000Z,0.3725947695832224,1320643493.0689464,41.5054,0.43559231,-0.33295418,-1.4981901,2.22030774,21.79319041,-11.75504724,18397830957.486015,1.6458,37259476958.32,,2022-08-17T15:43:00.000Z,,,,,,2022-08-17 15:44:44.781582
6,2010,Cardano,ADA,cardano,550,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33739028515.755,34277702081.605,,7,,,,2022-08-17T15:43:00.000Z,0.5356907075780323,1020738272.9656775,32.5211,0.28301442,-4.20405891,0.05523506,8.40994007,16.75667574,-1.40092238,18073684058.600204,1.6166,24106081841.01,,2022-08-17T15:43:00.000Z,,,,,,2022-08-17 15:44:44.781582
7,4687,Binance USD,BUSD,binance-usd,4754,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,18063917316.969254,18063917316.969254,,8,,,,2022-08-17T15:43:00.000Z,1.0001452388819134,5719144443.648746,2.1674,0.01294496,0.01117928,0.02454134,0.04555252,-0.04038855,-0.16486337,18066540900.12335,1.6162,18066540900.12,,2022-08-17T15:43:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-08-17 15:44:44.781582
8,5426,Solana,SOL,solana,364,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,348837023.0685559,511616946.142289,,9,,,,2022-08-17T15:43:00.000Z,41.01834474918982,1191212048.9416914,-3.2044,-0.33237678,-5.28699969,-2.78835173,-2.33042985,37.14040917,-23.48875295,14308717273.507109,1.2799,20985680276.39,,2022-08-17T15:43:00.000Z,,,,,,2022-08-17 15:44:44.781582
9,74,Dogecoin,DOGE,dogecoin,546,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,,2022-08-17T15:43:00.000Z,0.08146036536410826,1158186286.501704,-34.27,-0.41802221,-3.20229387,14.34872056,20.41010669,53.29903073,-6.48556108,10807408933.004864,0.9668,10807408933.0,,2022-08-17T15:43:00.000Z,,,,,,2022-08-17 15:44:44.781582
10,6636,Polkadot,DOT,polkadot-new,393,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,1107846849.8234432,1223070520.1486232,,11,904869778.0,7611813372.435848,,2022-08-17T15:43:00.000Z,8.412053930301392,479553322.46266574,24.7429,0.16808457,-4.17319065,-12.23025058,10.24976135,22.58683502,-18.28110439,9319267447.229311,0.8337,10288535176.05,,2022-08-17T15:43:00.000Z,,,,,,2022-08-17 15:44:44.781582
11,5994,Shiba Inu,SHIB,shiba-inu,399,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,12,,,,2022-08-17T15:43:00.000Z,1.541368530310909e-05,1003617346.9939926,-31.8025,-2.53665038,-2.69533754,24.43293225,31.69983767,97.4842707,27.60690121,8463088592.092543,0.7571,9089990170.93,,2022-08-17T15:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2022-08-17 15:44:44.781582
12,5805,Avalanche,AVAX,avalanche,299,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",720000000.0,284947602.45292944,404229626.49901325,,13,,,,2022-08-17T15:43:00.000Z,26.143461867707867,474177116.355551,13.2975,-0.0647403,-5.27960067,-11.9677315,9.79521746,74.10554896,-17.17318987,7449516779.022942,0.6664,18823292544.75,,2022-08-17T15:43:00.000Z,,,,,,2022-08-17 15:44:44.781582
13,3890,Polygon,MATIC,polygon,459,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",10000000000.0,8042124673.28493,10000000000.0,,14,,,,2022-08-17T15:43:00.000Z,0.8969142846124658,454724532.437782,3.1917,-0.01407049,-4.62454905,-4.14767948,-5.91401931,149.76922628,34.22153059,7213096498.103614,0.6453,8969142846.12,,2022-08-17T15:43:00.000Z,,,,,,2022-08-17 15:44:44.781582
14,4943,Dai,DAI,multi-collateral-dai,1211,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,7207678978.146216,7207678978.146216,,15,,,,2022-08-17T15:43:00.000Z,0.9991198766632139,624755512.9344753,15.3573,0.05551003,-0.07010722,-0.052286,-0.0883574,-0.0747355,-0.25214922,7201335331.673488,0.6441,7201335331.67,,2022-08-17T15:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-08-17 15:44:44.781582
0,1,Bitcoin,BTC,bitcoin,9672,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19124031.0,19124031.0,,1,,,,2022-08-17T15:44:00.000Z,23407.36607160434,30629177117.914925,6.7438,0.03891984,-1.91456454,-2.4882849,4.81300981,22.89229495,-22.94385402,447643194381.70966,40.0535,491554687503.69,,2022-08-17T15:44:00.000Z,,,,,,2022-08-17 15:45:47.953385
1,1027,Ethereum,ETH,ethereum,6008,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,122000712.0615,122000712.0615,,2,,,,2022-08-17T15:44:00.000Z,1831.2515849511356,19312186873.249775,16.4263,0.20190681,-2.87614215,-0.55445484,23.06240102,84.4104789,-9.44717634,223413997327.789,19.9903,223413997327.79,,2022-08-17T15:44:00.000Z,,,,,,2022-08-17 15:45:47.953385
2,825,Tether,USDT,tether,38308,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,67565962655.048164,69158976373.56549,,3,,,,2022-08-17T15:44:00.000Z,1.0001225262554094,52582930417.57238,6.3661,0.00573372,0.00635972,-0.02102531,0.02367481,0.13456061,0.11866736,67574241259.44542,6.0463,69167450163.97,,2022-08-17T15:44:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-08-17 15:45:47.953385
3,3408,USD Coin,USDC,usd-coin,5774,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,53436646601.040565,53436646601.040565,,4,,,,2022-08-17T15:44:00.000Z,0.9997911728041663,6723120733.119843,1.5397,-0.00026223,-0.02253788,-0.00467711,-0.05628899,-0.04863019,-0.07658307,53425487575.97611,4.7795,53425487575.98,,2022-08-17T15:44:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-08-17 15:45:47.953385
4,1839,BNB,BNB,bnb,1069,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",200000000.0,161337261.09,161337261.09,,5,,,,2022-08-17T15:44:00.000Z,306.8938504042585,1058741624.8558346,5.1547,0.04684844,-2.67374389,-8.24397671,17.13376213,53.60933374,-0.07420414,49513413269.58726,4.4295,61378770080.85,,2022-08-17T15:44:00.000Z,,,,,,2022-08-17 15:45:47.953385
5,52,XRP,XRP,xrp,798,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,49377587823.0,99989361309.0,,6,,,,2022-08-17T15:44:00.000Z,0.37251707731244216,1319737456.8128552,41.3797,0.41283143,-0.35076255,-1.51795446,2.21327369,21.75860725,-11.75287289,18393994700.562393,1.6455,37251707731.24,,2022-08-17T15:44:00.000Z,,,,,,2022-08-17 15:45:47.953385
6,2010,Cardano,ADA,cardano,550,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33739028515.755,34277702081.605,,7,,,,2022-08-17T15:44:00.000Z,0.5355311517961936,1020734181.4264734,32.5124,0.25756654,-4.23080789,0.02715553,8.42464714,16.71895316,-1.39636758,18068300801.526897,1.6167,24098901830.83,,2022-08-17T15:44:00.000Z,,,,,,2022-08-17 15:45:47.953385
7,4687,Binance USD,BUSD,binance-usd,4754,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,18063917316.969254,18063917316.969254,,8,,,,2022-08-17T15:44:00.000Z,1.0001107346567961,5709285320.704184,1.9121,0.01939048,0.0073105,0.01694877,0.04221157,-0.04501557,-0.16309778,18065917618.65374,1.6161,18065917618.65,,2022-08-17T15:44:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-08-17 15:45:47.953385
8,5426,Solana,SOL,solana,364,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,348837023.0685559,511616946.142289,,9,,,,2022-08-17T15:44:00.000Z,40.99695044110836,1191188185.1243165,-3.2045,-0.38332799,-5.33574549,-2.83002417,-2.34491668,37.08574919,-23.48026182,14301254146.76536,1.2796,20974734585.83,,2022-08-17T15:44:00.000Z,,,,,,2022-08-17 15:45:47.953385
9,74,Dogecoin,DOGE,dogecoin,546,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,,2022-08-17T15:44:00.000Z,0.08142945604099297,1157611107.2781255,-34.3362,-0.4758569,-3.23219702,14.31176582,20.38980597,53.24290213,-6.45787977,10803308169.483166,0.9665,10803308169.48,,2022-08-17T15:44:00.000Z,,,,,,2022-08-17 15:45:47.953385
10,6636,Polkadot,DOT,polkadot-new,393,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,1107846849.8234432,1223070520.1486232,,11,904869778.0,7609127198.380653,,2022-08-17T15:44:00.000Z,8.409085355020723,479249106.4466685,24.5703,0.16652821,-4.20972246,-12.27581662,10.27611325,22.53366793,-18.28394102,9315978720.456158,0.8334,10284904399.14,,2022-08-17T15:44:00.000Z,,,,,,2022-08-17 15:45:47.953385
11,5994,Shiba Inu,SHIB,shiba-inu,399,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,12,,,,2022-08-17T15:44:00.000Z,1.5399010610487115e-05,1003657992.8880781,-31.7943,-2.63805008,-2.79028842,24.32324172,31.62324905,97.30836742,27.52599421,8455031257.245019,0.7564,9081335990.63,,2022-08-17T15:44:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2022-08-17 15:45:47.953385
12,5805,Avalanche,AVAX,avalanche,299,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",720000000.0,284947602.45292944,404229626.49901325,,13,,,,2022-08-17T15:44:00.000Z,26.125741200026408,474166918.1741021,13.2876,-0.12946704,-5.34456855,-12.02874271,9.78183235,73.97345672,-17.0645152,7444467317.253244,0.666,18810533664.02,,2022-08-17T15:44:00.000Z,,,,,,2022-08-17 15:45:47.953385
13,3890,Polygon,MATIC,polygon,459,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",10000000000.0,8042124673.28493,10000000000.0,,14,,,,2022-08-17T15:44:00.000Z,0.8966565615361635,454747467.5873853,3.1735,-0.0441495,-4.64891308,-4.18089726,-5.91484594,149.75482543,34.24077215,7211023856.992807,0.6451,8966565615.36,,2022-08-17T15:44:00.000Z,,,,,,2022-08-17 15:45:47.953385
14,4943,Dai,DAI,multi-collateral-dai,1211,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,7207678978.146216,7207678978.146216,,15,,,,2022-08-17T15:44:00.000Z,0.9990524000935432,623335819.5438219,15.0896,0.05966588,-0.07335159,-0.0649366,-0.09652839,-0.08083121,-0.24091341,7200848982.220755,0.6443,7200848982.22,,2022-08-17T15:44:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-08-17 15:45:47.953385
0,1,Bitcoin,BTC,bitcoin,9672,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19124031.0,19124031.0,,1,,,,2022-08-17T15:44:00.000Z,23407.36607160434,30629177117.914925,6.7438,0.03891984,-1.91456454,-2.4882849,4.81300981,22.89229495,-22.94385402,447643194381.70966,40.0535,491554687503.69,,2022-08-17T15:44:00.000Z,,,,,,2022-08-17 15:45:47.953385
1,1027,Ethereum,ETH,ethereum,6008,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,122000712.0615,122000712.0615,,2,,,,2022-08-17T15:44:00.000Z,1831.2515849511356,19312186873.249775,16.4263,0.20190681,-2.87614215,-0.55445484,23.06240102,84.4104789,-9.44717634,223413997327.789,19.9903,223413997327.79,,2022-08-17T15:44:00.000Z,,,,,,2022-08-17 15:45:47.953385
